disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4339,AGUADILLA,PR,603.0,1,30000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720054007003004.0,11ddb2cd-f937-4166-aeff-d895bf6153e1,2010.0
4332,HOUSTON,TX,77092.0,3,2000.0,1,Owner,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015321004007.0,7de3f794-90b5-4533-b960-ab81df7ebd8d,2010.0
4337,GREENACRES,FL,33463.0,2,32000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120990047023001.0,8e0f8f8e-9272-4b5a-86c7-ee9695baf55b,2010.0
4339,AGUAS BUENAS,PR,703.0,4,3500.0,0,Owner,House/Duplex,0,0,1,196.67,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720072303001000.0,756a3489-5469-41df-b257-75400fbf6bbd,2010.0
4337,CAPE CORAL,FL,33990.0,1,,1,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120710103063061.0,47fd0117-6eac-4515-a0d6-34e7d5bde940,2010.0
4611,LAFITTE,LA,70067.0,4,,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220510279043006.0,fc5e87ce-4cc8-471b-9e90-544213daac70,2020.0
4339,VEGA BAJA,PR,693.0,1,8000.0,0,Owner,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721455607022007.0,bcdd5fd5-3673-431e-af91-3099ab6b93ea,2010.0
4339,LAJAS,PR,667.0,3,,0,Owner,Townhouse,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720798501011042.0,c181e706-1dc6-44d4-981f-b5368e9e249c,2010.0
4337,HIALEAH,FL,33016.0,1,40000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860135002003.0,770b8fe0-936f-4a94-b112-655513a43a4b,2010.0
4332,HOUSTON,TX,77086.0,1,1700.0,1,Renter,Townhouse,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482015339013027.0,00b8416a-2315-46fb-a080-79c4545a0053,2010.0
4337,HIALEAH,FL,33012.0,1,14000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860093091006.0,07c3655b-f8ae-4541-995c-8fd0eaa8e1c9,2010.0
4337,RIVIERA BEACH,FL,33404.0,2,30000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,1370.0,0,,0,,0,,,,,,1.0,0,,120990013022006.0,32458b23-f8fe-4f90-8460-5c821dbe03fb,2010.0
4332,RICHMOND,TX,77406.0,4,,0,Owner,House/Duplex,1,0,1,66.24,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,481576735001038.0,b2577c31-7288-4c17-bf92-311156d7929d,2010.0
4332,HOUSTON,TX,77038.0,1,7400.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482012323012000.0,a587e26c-7d09-4907-a206-6c9dde3164c9,2010.0
4337,MIAMI BEACH,FL,33139.0,4,30000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860042063010.0,121ed05a-96a9-4221-9ac8-ee51b3c08683,2010.0
4337,BONITA SPRINGS,FL,34134.0,2,32000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120210101062001.0,e6f4a896-cc5b-4b66-ade0-f8726e499b65,2010.0
4337,WEST PALM BEACH,FL,33406.0,1,15000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990038004006.0,ba152008-d859-42e7-a452-3ce94426a9b6,2010.0
4337,CLEARWATER,FL,33755.0,2,41915.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121030261013017.0,db178da4-7bbb-4db4-bb06-79f829848530,2010.0
4337,HIALEAH,FL,33012.0,1,25000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,1,1295.0,0,,0,,0,,,,,,1.0,0,,120860007112010.0,bad0c4db-f3b6-4f07-ad43-60bfa09357cd,2010.0
4337,MIAMI,FL,33135.0,2,20000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860053032008.0,86eb53a8-408e-4bb6-bfdc-35fa04e94386,2010.0
4337,NAPLES,FL,34104.0,1,3106500.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,1,1195.0,0,,0,,0,,,,,,1.0,0,,120210104011011.0,12539216-c3ab-4f3f-b841-f7e1a8dfebe8,2010.0
4337,ORLANDO,FL,32807.0,3,11000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120950111001022.0,8925971b-2e6a-4e4f-a2d4-5fcd38ebe845,2010.0
4332,ORANGE,TX,77630.0,1,39372.0,0,Owner,House/Duplex,1,1,1,16933.68,1.0,0,14.0,,1,0,,0,,1,0,1,1398.0,0,,0,,0,,,,,,1.0,0,5001.07,483610208002026.0,2b10f774-7523-4449-a6f1-acabf947830e,2010.0
4611,BOGALUSA,LA,70427.0,4,,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,2589.08,221179507003009.0,4e0ee43d-4736-4719-aaee-bd9e1eff0ad4,2020.0
4611,PRAIRIEVILLE,LA,70769.0,2,30000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220050302101003.0,e07be4bc-4a42-4eac-b065-6a0b03c04d16,2020.0
4337,MIAMI,FL,33155.0,5,70000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860059032006.0,c1df86a5-574b-46d0-a8b5-6927ab06f275,2010.0
4339,VEGA BAJA,PR,693.0,2,1.0,0,Owner,House/Duplex,0,0,1,24.4,0.0,0,0.0,,0,0,,1,24.4,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,,93a0729a-0f7c-495c-afb5-ce84b74943e6,
4332,HOUSTON,TX,77091.0,2,0.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015308001038.0,6a82ff66-503d-418a-9796-b202679ad356,2010.0
4337,MULBERRY,FL,33860.0,6,31820.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121050148022068.0,c33c4513-db9b-4179-9e76-fa59b850a150,2010.0
4337,MIAMI GARDENS,FL,33056.0,1,19000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860100112009.0,45f39056-c273-464d-a5e8-10ce8481394a,2010.0
4611,LOCKPORT,LA,70374.0,2,88000.0,0,Owner,House/Duplex,0,0,1,8129.52,1.0,0,0.0,,0,0,,0,,0,0,0,,1,8129.52,0,,0,,,,,,1.0,0,0.0,220570217002005.0,0cf4ff58-76ee-4c78-9821-34c5e12e5d58,2020.0
4337,LAKE MARY,FL,32746.0,2,38000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,1,1002.0,0,,0,,0,,,,,,1.0,0,,121170208063013.0,8b1e4ad4-b2a4-49eb-8ac3-c392d69efff1,2010.0
4337,MIAMI,FL,33142.0,1,40000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,1,1295.0,0,,0,,0,,,,,,1.0,0,,120860018023008.0,952caf94-ee1b-40f4-b291-4624273a9715,2010.0
4337,MIAMI,FL,33177.0,2,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860102091038.0,64e9ec3a-0114-485c-b035-67ff9ed755bf,2010.0
4332,PEARLAND,TX,77581.0,4,,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,480396605002028.0,f4f7187d-937c-4ca3-acbc-1bf5f8bf4cf3,2010.0
4332,HOUSTON,TX,77011.0,1,8100.0,0,Owner,House/Duplex,0,0,1,6287.22,1.0,0,7.0,,1,0,,1,389.88,0,0,1,1594.0,1,6287.22,0,,0,,,,,,1.0,1,2791.95,482013110002015.0,148d88c4-3fd0-45ec-ab16-bfb720256729,2010.0
4586,SAN ANTONIO,TX,78207.0,2,9528.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,480291704012007.0,029ba6a9-11fa-4d7f-a7ce-cfd6ec226ce8,2020.0
4332,HOUSTON,TX,77051.0,2,13164.0,0,Owner,House/Duplex,1,0,1,2219.39,1.0,0,6.0,,1,1,1900.0,0,,0,0,0,,1,2219.39,0,,1,,,,,,1.0,1,0.0,482013312001018.0,c5991180-d9f7-42ad-ab32-21de9e508e3e,2010.0
4332,HOUSTON,TX,77068.0,1,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482015530013008.0,d500b768-45e3-469b-beeb-66c9c569af51,2010.0
4332,CONROE,TX,77385.0,1,1300.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,483396921001000.0,9a28060d-c32c-4656-b887-d4a2f4ee1ce2,2010.0
4586,FLOWER MOUND,TX,75022.0,2,50000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,481210203212007.0,4b5b7dce-29df-4f96-9606-08d519d5cfe3,2020.0
4337,BOYNTON BEACH,FL,33435.0,1,55000.0,0,Owner,Condo,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990057024002.0,732d61da-3b90-48bd-abcc-ca160d5fc896,2010.0
4332,BEAUMONT,TX,77705.0,3,12000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482450022001001.0,51f329b3-ef82-45c4-8951-92ea1555b791,2010.0
4393,HAVELOCK,NC,28532.0,2,140000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,370499611003011.0,8b896940-62d9-4a97-bc14-1060e58b661e,2010.0
4332,GROVES,TX,77619.0,4,175000.0,0,Renter,House/Duplex,0,1,1,,1.0,0,27.0,,1,0,,0,,1,1,1,2202.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0,4451.57,482450106001012.0,2324381b-5bd2-49d4-a32f-0fdef60c3b98,2010.0
4611,TICKFAW,LA,70466.0,1,30000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,221059538001040.0,3c1989f1-2a3e-43aa-bc6d-72cfb3c8394f,2020.0
4337,ST. PETERSBURG,FL,33712.0,1,24960.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121030287001032.0,2aeed9be-cbfe-4133-862c-16bee6ea51d0,2010.0
4337,DAYTONA BEACH,FL,32114.0,1,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121270821005017.0,09153a1a-900e-46ec-954d-64a3117e6fdf,2010.0
4337,FORT PIERCE,FL,34949.0,2,23000.0,0,Renter,Townhouse,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,341.7,121113812043032.0,ef57301b-ea60-47be-b710-daeaa64bab60,2010.0
4337,KISSIMMEE,FL,34741.0,1,30000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120970422001011.0,da076f9e-4616-40c1-a278-ad49c7e9856d,2010.0
4559,MONROE,LA,71203.0,3,53408.0,0,Owner,House/Duplex,1,0,1,3794.43,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,220730101031002.0,6d25b6fa-e472-458f-a72a-9da4d13742ba,2020.0
4337,BIG PINE KEY,FL,33043.0,4,21000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120879714013001.0,d7a01dd7-32f6-40e9-882f-5effa2fd7139,2010.0
4337,MIAMI LAKES,FL,33014.0,3,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120860093121001.0,ba49b221-5c8f-41e0-b52a-918d1a816803,2010.0
4339,MAYAGUEZ,PR,680.0,1,18120.0,0,Owner,House/Duplex,0,0,1,2054.58,1.0,0,0.0,,0,0,,1,1581.0,1,0,1,974.0,1,2054.58,0,,0,,,,,,1.0,1,132.0,720970819004022.0,306b6c98-f548-44dd-b98f-09f461bd41b9,2010.0
4332,KINGSVILLE,TX,78363.0,1,59160.0,0,Owner,House/Duplex,0,0,1,59.28,0.0,0,0.0,,0,0,,1,59.28,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482730202002009.0,ce7aaabf-95e9-402f-a716-6e282d958fe2,2010.0
4337,LEHIGH ACRES,FL,33973.0,4,52000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,1,920.0,0,,0,,0,,,,,,1.0,0,,120710401211010.0,1f830289-2378-41a6-8207-ad15d480342c,2010.0
4337,MIAMI GARDENS,FL,33056.0,2,27000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860095034004.0,0c29d86f-e9f7-4d72-91fa-8a95df57051d,2010.0
4337,IMMOKALEE,FL,34142.0,6,109558.0,0,Owner,Other,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120210114001044.0,a92897ee-77b9-425d-809c-28938df67aec,2010.0
4586,ABILENE,TX,79606.0,3,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,484410135023000.0,3bb13f3b-0ca5-411b-99b8-0244829162b3,2020.0
4337,DORAL,FL,33166.0,1,17000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860090353048.0,112b236d-7087-4668-8f88-1ce409b14c31,2010.0
4332,HOUSTON,TX,77004.0,1,,0,Renter,Other,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482013122003041.0,3cbdb4cb-f395-4a77-a36a-6b17ce1dec58,2010.0
4339,GUAYNABO,PR,969.0,2,10000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720610405002003.0,6fdf7cfb-7ed1-41d4-b154-aeb39a40acaf,2010.0
4611,BATON ROUGE,LA,70805.0,1,23976.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220330006012020.0,bebf8521-0b6a-411b-aa74-9c7b583e37db,2020.0
4611,NEW ORLEANS,LA,70121.0,1,25200.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,500.0,220510244003004.0,7eb71c31-df3d-4bed-b431-0875d12a7a57,2020.0
4586,HITCHCOCK,TX,77563.0,2,15600.0,1,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,481677236002039.0,c5819b2b-97ce-4f1c-aa9c-86f0bc17fe36,2020.0
4339,TOA BAJA,PR,949.0,1,21060.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,721371202002013.0,4281139d-a0f3-4133-9b1c-08700761f676,2010.0
4337,ST. PETERSBURG,FL,33712.0,1,10000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121030287001016.0,6a098bbb-0ace-437c-b2f6-7ca6cda3bc84,2010.0
4339,PONCE,PR,728.0,2,2000.0,0,Owner,House/Duplex,0,0,1,1294.13,1.0,0,0.0,,0,1,88.28,1,569.64,1,0,0,,1,1294.13,0,,0,,,,,,1.0,0,0.0,721130729002040.0,9cc85457-3faa-4f35-af41-db7555c8c676,2010.0
4339,MAYAGUEZ,PR,680.0,1,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720970817001006.0,8c6e49d0-64cf-4514-abe5-49b4a2d4d289,2010.0
4332,HOUSTON,TX,77084.0,1,32000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,482015416011027.0,083445a7-7cad-4b41-8e90-77630e10e582,2010.0
4611,VIOLET,LA,70092.0,3,18472.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,220870302094006.0,fc950774-51ab-4339-a367-51880d4cc0e0,2020.0
4337,LAKE WORTH,FL,33460.0,1,8400.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990052041033.0,3322e269-4293-471e-96b9-26c6541ad0c0,2010.0
4339,TOA BAJA,PR,949.0,2,19572.0,0,Owner,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,755.15,721371207001008.0,187a4fb0-bade-4f90-95d5-57d07d5a2149,2010.0
4337,TREASURE ISLAND,FL,33706.0,1,,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,121030279013006.0,1f02aca9-f59e-43b7-b10f-b1a6cecb4d19,2010.0
4332,FRESNO,TX,77545.0,3,47000.0,0,Owner,House/Duplex,1,0,1,317.56,0.0,0,0.0,,0,0,,1,69.16,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,481576708003041.0,b689a22e-b60b-406d-9809-7b851fa2dd47,2010.0
4339,GUAYANILLA,PR,656.0,4,40000.0,0,Owner,House/Duplex,0,0,1,768.0,1.0,0,0.0,,0,0,,1,768.0,1,0,0,,1,768.0,0,,0,,,,,,1.0,0,0.0,720597402001011.0,9b371f65-1b9a-43f5-b378-e7eefed1c383,2010.0
4586,HOUSTON,TX,77002.0,1,23040.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482019807001097.0,2423ca34-1711-4e6d-8c7b-e6db1f920d99,2020.0
4332,HOUSTON,TX,77031.0,1,55000.0,0,Owner,House/Duplex,1,0,1,696.64,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482014235001001.0,52e56e79-df54-474f-b74c-be4475a27c34,2010.0
4337,WEST PARK,FL,33023.0,1,,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,341.7,120111008021036.0,13c26169-2331-4021-a85b-fc41d9c2aeb9,2010.0
4393,JACKSONVILLE,NC,28546.0,2,43200.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,371330022023002.0,bbc4e08b-c51b-40ed-9338-335466aaf948,2010.0
4337,ALTAMONTE SPRINGS,FL,32714.0,1,40000.0,0,Renter,Other,0,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,121170216084001.0,cf6fe249-422a-4368-b833-8bc504b0d086,2010.0
4337,ORLANDO,FL,32825.0,4,20000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,1,1002.0,0,,0,,0,,,,,,1.0,0,,120950167171015.0,57590641-f658-48cb-824b-cc342e8a4a37,2010.0
4337,POLK CITY,FL,33868.0,1,10728.0,0,Owner,Mobile Home,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121050124071000.0,93bbcf07-8e78-4e4a-a832-3e0f569fd285,2010.0
4339,GUAYAMA,PR,784.0,1,,0,Owner,Townhouse,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,720572703002024.0,66ca126a-89b8-43eb-9a0d-34a47660a0df,2010.0
4337,BRANDON,FL,33511.0,2,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120570133131000.0,da47c3b1-7e07-4245-979b-3acb548635a9,2010.0
4611,PEARL RIVER,LA,70452.0,4,30000.0,0,Renter,Mobile Home,0,0,1,,,0,0.0,,0,0,,0,,1,0,1,1061.0,0,,0,,0,,,,,,1.0,0,0.0,221030407141028.0,6854383c-2a02-481c-949d-bcbe551e32f9,2020.0
4337,GAINESVILLE,FL,32601.0,1,,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,,a73b1cd2-d2a9-467b-9b8f-56a2b257ddd5,
4332,HOUSTON,TX,77028.0,5,5000.0,0,Owner,House/Duplex,0,0,1,9066.02,1.0,0,9.0,,1,0,,0,,0,0,1,2666.0,1,9066.02,0,,0,,,,,,1.0,1,3620.99,482012309003035.0,495b5c8a-cf1a-483d-b9da-17fb66564574,2010.0
4339,ENSENADA,PR,647.0,2,10000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720559610002023.0,2a5d2afe-857e-4448-ad05-79848b8db245,2010.0
4337,NARANJA,FL,33032.0,2,,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860108021047.0,9d7ea60a-0228-4633-98da-5d847441d2ad,2010.0
4332,SPRING,TX,77373.0,2,70000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482012411024005.0,27baaace-c826-4a01-8bd4-09e38bf3c281,2010.0
4337,NAPLES,FL,34103.0,1,,0,Owner,House/Duplex,1,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120210003011001.0,20eff1fd-0e0b-4296-b31e-a0b28f3426f7,2010.0
4611,DENHAM SPRINGS,LA,70726.0,2,26809.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220630405021003.0,76b217ba-488b-4e07-8190-662d497be90e,2020.0
4337,MIRAMAR,FL,33029.0,2,80000.0,0,Owner,House/Duplex,1,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120111103244000.0,97bd8a9b-2151-4031-9f85-5b46ac7a6d41,2010.0
4332,BAY CITY,TX,77414.0,2,1700.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,1,741.0,0,,0,,0,,,,,,1.0,0,0.0,483217304003026.0,cb6fc8ba-3fde-46e2-bbd7-9710face44d4,2010.0
4611,HAMMOND,LA,70403.0,2,50000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,221059545051007.0,daf51dc7-a531-4ed7-8cce-c4ec2a4b360c,2020.0
4332,VIDOR,TX,77662.0,1,14000.0,0,Owner,Mobile Home,0,0,1,7400.31,1.0,0,24.0,,1,1,461.15,0,,1,0,1,2230.0,1,7400.31,0,,0,,,,,,1.0,0,0.0,483610218002078.0,53dd163d-0512-462f-9bb7-2c2210312fe0,2010.0
4337,MIAMI,FL,33177.0,1,33000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860202002013.0,180b3b30-4789-4ba3-8cbe-7efb30d125bc,2010.0
4332,CLEVELAND,TX,77328.0,4,,0,Owner,Mobile Home,0,0,1,1079.6,0.0,0,0.0,,0,0,,1,24.4,0,0,0,,0,,0,,0,,,,,,1.0,0,252.73,484072001023124.0,a9e75759-279e-4dd8-a5b4-761fe565abc8,2010.0
4611,BATON ROUGE,LA,70806.0,3,1500.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,1,1013.0,0,,0,,0,,,,,,1.0,0,0.0,220330011041017.0,dd3a0a3a-d5f9-48a3-96ff-70b81762ca3a,2020.0
4332,BEAUMONT,TX,77705.0,1,35000.0,0,Owner,House/Duplex,1,1,1,8564.45,1.0,0,6.0,,1,0,,0,,1,0,1,1398.0,0,,0,,0,,,,,,1.0,0,0.0,482450113042055.0,805c9462-a04a-4244-9890-ca101a406701,2010.0
4399,MIDWAY,FL,32343.0,5,42000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120390206002042.0,87e050df-cd1c-4120-bc7d-d4547f97a7eb,2010.0
4611,ZACHARY,LA,70791.0,2,36400.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,1,,,,,,1.0,0,300.0,220330046051011.0,2d40f999-83c7-4982-890b-803d48fbfa7e,2020.0
4337,KISSIMMEE,FL,34741.0,4,8000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,1,341.7,120970418002013.0,cdd70057-0069-44ed-9f15-a18c29fc79ff,2010.0
4339,GURABO,PR,778.0,1,,0,Owner,House/Duplex,1,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720632102023000.0,e50c15f6-9502-4bb3-b330-c8fe72d996cc,2010.0
